"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","집객시설_수","관공서_수","은행_수","종합병원_수","일반_병원_수","약국_수","유치원_수","초등학교_수","중학교_수","고등학교_수","대학교_수","백화점_수","슈퍼마켓_수","극장_수","숙박_시설_수","공항_수","철도_역_수","버스_터미널_수","지하철_역_수","버스_정거장_수"
"2019","2","A","골목상권","1000933","일원로3길","82","3","3","","","8","","2","","1","","","3","","5","","","","1","17"
"2019","2","A","골목상권","1000903","논현로8길","53","","2","","","2","2","1","","1","","","","","2","","","","","19"
"2019","2","A","골목상권","1001002","천중로51길","120","2","5","","3","22","2","","","","","","","","6","","","","1","12"
"2019","2","A","골목상권","1000726","영등포로25길","76","4","3","","","7","2","","1","","","","","","5","","","","2","16"
"2019","2","A","골목상권","1000761","상도로62길","104","2","3","","","8","3","1","","","1","","1","","17","","","","1","15"
"2019","2","A","골목상권","1000756","사당로8길","84","2","1","","","6","1","1","2","1","","","1","","4","","","","1","16"
"2019","2","A","골목상권","1000790","난곡로26길","72","2","1","","","12","2","1","2","1","","","","","","","","","","7"
"2019","2","A","골목상권","1000754","사당로2차길","51","2","","","","3","3","2","1","","1","","","","1","","","","","20"
"2019","2","A","골목상권","1000780","관악로10길","120","6","1","","1","12","2","1","1","2","","","","3","15","","","","","19"
"2019","2","A","골목상권","1000704","도신로29길","86","2","2","","","12","3","2","","","","","","","","","","","","18"
"2019","2","A","골목상권","1000676","시흥대로22길","54","3","4","","","4","","1","","","","","","","","","","","","18"
"2019","2","A","골목상권","1000799","남부순환로234길","94","4","1","","1","8","1","1","","","","","1","3","18","","","","","20"
"2019","2","A","골목상권","1000736","노량진로6길","107","9","2","","","7","","1","1","1","","","","","28","","","","","19"
"2019","2","A","골목상권","1000735","국사봉길","122","1","3","","","9","1","","1","1","","","1","","7","","","","","37"
"2019","2","A","골목상권","1000732","영신로9길","77","3","1","","","6","","1","","","","","","","10","","","","1","17"
"2019","2","A","골목상권","1000706","도신로62길","90","1","2","","1","7","2","1","","1","","","1","","13","","","","","23"
"2019","2","A","골목상권","1000695","대림로34길","94","3","6","","3","10","2","2","1","","1","","","","3","","","","","32"
"2019","2","A","골목상권","1000819","신림로48길","44","1","","","","4","","","2","","","","","","5","","","","","10"
"2019","2","A","골목상권","1000810","복은길","81","2","1","","","2","3","1","","2","","","","","26","","","","","20"
"2019","2","A","골목상권","1000202","장한로8길","98","3","7","","3","12","","1","1","","","","","1","3","","","","","15"
"2019","2","A","골목상권","1000213","천호대로97길","58","1","4","","2","3","","1","1","","","","","1","2","","","","","9"
"2019","2","A","골목상권","1000199","장한로27가길","123","4","4","","6","19","2","1","","","","","","","4","","","","","21"
"2019","2","A","골목상권","1000196","장한로25길","121","1","3","","4","16","1","2","","","","","","","6","","","","","24"
"2019","2","A","골목상권","1000178","답십리로72길","104","2","4","","","11","1","1","1","","","","","","6","","","","","18"
"2019","2","A","골목상권","1000309","화랑로13길","119","3","4","","","10","2","1","","","11","","","","7","","","","1","20"
"2019","2","A","골목상권","1000325","도봉로8길","171","3","6","","2","20","1","1","1","1","","1","1","1","7","","","","1","32"
"2019","2","A","골목상권","1000296","장위로50길","97","5","2","","2","6","2","2","1","","","","","","3","","","","","31"
"2019","2","A","골목상권","1000293","인촌로5길","101","4","2","2","1","9","2","1","1","1","9","","","","11","","","","","25"
"2019","2","A","골목상권","1000291","개운사길","133","1","5","3","2","8","","","1","1","51","","","1","17","","","","2","18"
"2019","2","A","골목상권","1000311","화랑로19길","75","6","1","","","5","","2","1","","","","","","1","","","","1","16"
"2019","2","A","골목상권","1000303","종암로24가길","109","6","1","","","13","4","","","","","","1","","","","","","","15"
"2019","2","A","골목상권","1000105","서울숲2길","52","1","2","","","4","","","1","1","2","","1","2","3","","","","1","10"
"2019","2","A","골목상권","1000104","상원길","84","1","9","","1","8","","","1","1","2","","1","","2","","","","1","15"
"2019","2","A","골목상권","1000242","면목로33길","83","4","1","","","4","2","2","1","","","","","","3","","","","1","14"
"2019","2","A","골목상권","1000240","망우로73길","67","3","","","2","6","3","2","2","3","","","1","","2","","","","","16"
"2019","2","A","골목상권","1000098","무수막길","94","4","2","","1","6","","1","","","","","1","","3","","","","1","28"
"2019","2","A","골목상권","1000020","지봉로8길","178","8","5","","","12","2","1","","1","","","1","1","20","","","","2","31"
"2019","2","A","골목상권","1000085","회나무로13길","86","5","4","","","4","1","1","","1","","","","1","4","","","","","31"
"2019","2","A","골목상권","1000084","한남대로20길","111","16","10","6","1","8","","","","","","","2","","8","","","","","17"
"2019","2","A","골목상권","1000133","긴고랑로20길","147","7","3","","","18","2","1","","","","","1","","5","","","","","29"
"2019","2","A","골목상권","1000029","난계로21길","63","3","3","","","7","","","","","","","","","7","","","","","10"
"2019","2","A","골목상권","1000127","광나루로12길","132","4","5","","","10","","1","","","","","","1","24","","","","","15"
"2019","2","A","골목상권","1000044","퇴계로12길","165","6","5","","","7","3","2","","1","","","","6","43","","","","1","12"
"2019","2","A","골목상권","1000004","명륜길","68","3","","","","5","","","","2","7","","2","4","8","","","","","25"
"2019","2","A","골목상권","1000003","돈화문로11가길","308","4","13","","","9","1","2","","1","","","","35","50","","","","2","39"
"2019","2","A","골목상권","1000077","한강대로104길","136","8","8","","","14","1","1","","","","","","1","14","","","","2","17"
"2019","2","A","골목상권","1000040","삼일대로4길","249","12","13","2","1","13","1","1","","","2","","","14","46","","","","1","19"
"2019","2","A","골목상권","1000069","이촌로22길","48","2","3","","","7","","","","","","","","2","1","","","","1","13"
"2019","2","A","골목상권","1000125","한림말3길","79","3","2","","","6","3","2","1","","","","1","","1","","","","2","15"
"2019","2","A","골목상권","1000140","능동로3길","98","2","2","","","10","3","1","1","","","","1","2","5","","","","1","14"
"2019","2","A","골목상권","1000060","소월로20길","74","4","","","","4","","1","2","2","","","","4","2","","","","","29"
"2019","2","A","골목상권","1000189","서울시립대로4길","95","5","3","","1","9","1","1","2","","","","","","2","","","","2","26"
"2019","2","A","골목상권","1000117","왕십리로21길","145","6","5","","","16","2","3","1","1","","","2","","7","","","","1","19"
"2019","2","A","골목상권","1000057","백범로79길","123","5","3","","","7","1","1","1","1","5","","1","","11","","","","1","33"
"2019","2","A","골목상권","1000076","청파로73길","92","5","5","","1","11","","","2","2","","","1","2","9","","","","2","20"
"2019","2","A","골목상권","1000036","동호로15길","154","7","5","","1","16","2","","2","1","","","","7","9","","","","2","15"
"2019","2","A","골목상권","1000074","청파로47나길","139","5","4","","","11","1","1","","","12","","","","31","","","","2","21"
"2019","2","A","골목상권","1000157","용마산로3길","133","1","5","","1","16","1","1","","","","","2","","5","","","","1","19"
"2019","2","A","골목상권","1000102","사근동길","119","3","2","5","1","9","2","2","2","1","36","","","1","20","","","","1","18"
"2019","2","A","골목상권","1000631","구로동로7길","116","1","11","","","12","1","1","","1","","","","","7","","","","2","18"
"2019","2","A","골목상권","1000223","겸재로36길","120","2","2","","","12","2","1","","","","","1","","7","","","","1","17"
"2019","2","A","골목상권","1000614","개봉로23가길","150","2","4","","1","11","1","1","2","1","","","2","","8","","","","1","37"
"2019","2","A","골목상권","1000600","초록마을로3길","101","4","1","","","4","3","2","","","4","","2","1","1","","","","","18"
"2019","2","A","골목상권","1000632","구로동로8길","164","4","5","","","18","3","1","","1","","","","","11","","","","1","17"
"2019","2","A","골목상권","1000562","강서로47라길","126","2","2","1","2","14","3","2","3","7","","","2","","5","","","","1","17"
"2019","2","A","골목상권","1000380","동일로192길","199","5","8","","","19","2","1","","","17","","2","","16","","","","1","33"
"2019","2","A","골목상권","1000502","월드컵로36길","102","7","2","","1","12","2","3","","","","","","","3","","","","1","19"
"2019","2","A","골목상권","1000529","목동중앙서로7길","106","5","4","1","","16","1","1","1","1","","","","","7","","","","","13"
"2019","2","A","골목상권","1000572","곰달래로53길","89","1","","","","9","4","1","1","2","","","1","","1","","","","","35"
"2019","2","A","골목상권","1000639","남부순환로97길","116","1","3","","2","11","3","","","","","","1","","9","","","","1","18"
"2019","2","A","골목상권","1000489","신촌로28가길","84","1","1","","","10","3","2","","","1","","","","7","","","","1","17"
"2019","2","A","골목상권","1000551","화곡로4길","86","5","3","","1","8","2","1","3","3","","","","","4","","","","","21"
"2019","2","A","골목상권","1000550","화곡로3길","56","2","1","","1","4","4","2","2","3","","","","","2","","","","","15"
"2019","2","A","골목상권","1000514","남부순환로58길","73","5","","","","6","1","1","1","","","","","1","2","","","","","10"
"2019","2","A","골목상권","1000513","남부순환로40길","81","3","2","","1","9","","","2","1","","","","","2","","","","","10"
"2019","2","A","골목상권","1000232","동일로130길","117","3","4","","1","11","3","2","1","","","","1","","1","","","","","22"
"2019","2","A","골목상권","1000570","곰달래로31길","68","2","","","","5","1","1","","","","","","","3","","","","","23"
"2019","2","A","골목상권","1000330","삼양로27길","129","3","3","","","14","1","2","1","1","","","2","","","","","","","27"
"2019","2","A","골목상권","1000643","디지털로32가길","151","7","11","","3","13","","1","","","","","","","25","","","","","30"
"2019","2","A","골목상권","1000454","통일로37길","167","5","5","1","2","18","3","2","","","1","","2","","5","","","","1","23"
"2019","2","A","골목상권","1000446","응암로1길","106","4","3","","","14","1","1","","","","","2","1","3","","","","1","17"
"2019","2","A","골목상권","1000445","연희로10길","176","2","8","11","4","10","1","","","","37","","1","1","30","","","","","34"
"2019","2","A","골목상권","1000438","모래내로15길","160","2","5","","1","25","2","","","","","","3","","2","","","","1","33"
"2019","2","A","골목상권","1000429","진흥로12길","191","8","2","","4","18","1","1","","","","","1","1","6","","","","2","34"
"2019","2","A","골목상권","1000431","통일로69길","141","2","6","","1","18","1","1","","2","","","","","2","","","","1","18"
"2019","2","A","골목상권","1000342","오패산로67길","232","5","5","","2","17","","","","","1","","","","17","","","","1","29"
"2019","2","A","골목상권","1000393","갈현로7길","77","1","","2","2","10","","","1","1","1","","","","","","","","","22"
"2019","2","A","골목상권","1000416","은평로8길","123","2","5","2","3","14","2","1","","1","","","1","","5","","","","1","22"
"2019","2","A","골목상권","1000368","도봉산길","34","1","","","","1","1","","","1","","","1","","1","","","","1","9"
"2019","2","A","골목상권","1000336","솔매로45길","120","3","3","","2","19","1","1","1","1","2","","2","","5","","","","1","12"
"2019","2","A","골목상권","1000411","연서로5길","86","4","1","2","1","6","1","1","","","1","","","","1","","","","","25"
"2019","2","A","골목상권","1000545","중앙로45길","115","4","3","","","15","","1","2","","","","1","","4","","","","1","21"
